"title","totalScore","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","reviewsTags/0/count","reviewsTags/0/title","reviewsTags/1/count","reviewsTags/1/title","reviewsTags/2/count","reviewsTags/2/title","reviewsTags/3/count","reviewsTags/3/title","reviewsTags/4/count","reviewsTags/4/title","reviewsTags/5/count","reviewsTags/5/title","reviewsTags/6/count","reviewsTags/6/title","reviewsTags/7/count","reviewsTags/7/title","reviewsTags/8/count","reviewsTags/8/title","reviewsTags/9/count","reviewsTags/9/title"
"Levi’s Outlet Store","4.2","72","41","18","7","4","2","6","jeans","5","sale",,,,,,,,,,,,,,,,
"Levi’s Store","4","39","26","4","7","0","2","5","jeans selection","18","helpful staff","3","kind staff","2","clean store","2","product selection","2","patient staff","2","Has fitting room","2","kid","2","patient","3","selection"
"Levi’s Outlet Store","4.2","463","276","101","35","38","13","31","jeans","2","helpful cashier","6","sizes","3","501s","2","color selection","3","size availability","25","deals","4","brand","2","returns","6","polite staff"
"Levi’s Store","4.3","193","143","19","21","6","4","13","tailor","61","jeans","3","custom embroidery","2","durable jeans","2","jean alteration","2","finding the right jeans","4","welcoming atmosphere","2","alterations","3","online store","3","custom tailoring"
"Levi’s Store","3.3","14","6","2","4","0","2","6","helpful staff","2","pants","3","dressing room","2","mall","2","boy",,,,,,,,,,
"Levi’s Outlet Store","4.3","129","79","29","9","12","0","4","jeans","2","phones","2","manager","9","offers",,,,,,,,,,,,
"Levi’s Store","5","1","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.4","870","539","212","27","74","18","73","helpful staff","50","jeans","2","finding pants","4","online ordering","2","levis","7","size availability","2","well-stocked merchandise","2","helpful sales person","14","selection","48","deals"
"Levi’s Outlet Store","4.4","312","201","70","19","17","5","21","jeans","2","shirt selection","3","online ordering","3","sizing","2","neat and tidy store","6","caring staff","2","size availability","2","style selection","2","store appearance","2","variety of options"
"Macy's Backstage","4.1","61","36","11","7","4","3","2","extended hours","2","new stuff daily","2","selection","5","deals","2","Has fitting room","3","cleanliness","3","floor",,,,,,
"Levi’s Outlet Store","4.3","337","204","75","23","31","4","26","jeans","3","ample fitting rooms","2","deals on jackets","8","discounts","4","sizing","3","return policy","2","orderly staff","7","selection","5","assortment","3","staff attitude"
"Levi’s Outlet Store","4.3","288","169","62","17","35","5","21","helpful staff","2","helpful clerk","3","size availability","2","outlet","3","returns","2","cleanliness","11","deals","2","variety of products","3","product availability","2","website"
"Levi’s Outlet Store","4.4","674","440","144","27","49","14","24","jeans","4","clearance sale","10","careful staff","3","new 501s","4","helpful salesman","2","model selection","4","size selection","5","size availability","3","organized store","2","selection of styles"
"Levi’s Store","4.3","199","123","39","15","16","6","26","helpful staff","15","jeans","3","helpful associates","4","selection","3","pants","3","brand","2","size","2","item selection","2","location","4","mall"
"Levi’s Outlet Store","4.5","562","353","155","15","33","6","4","selection of jeans","12","helpful staff","4","helpful sales people","5","size availability","2","not crowded","26","deals","3","sizes","2","cleanliness","2","collection","2","quality goods"
"Levi’s Outlet Store",,,,,,,,,,,,,,,,,,,,,,,,,,,
"levi’s @ runway fashion","4.9","41","39","0","1","1","0","2","cute clothes","3","styles","2","trendy clothes","2","clothing quality","3","shoes","6","choices","2","owner","2","deals","2","jeans","3","clothes"
"Denim Revival - Jeans Alteration and Repair","4.2","40","31","1","6","0","2","3","restoring old denim","3","vintage jeans","2","chainstitching","4","levi's","3","selection","2","old clothing","2","jacket","7","pricing","3","amazing work","2","jeans"
"Levi’s Outlet Store","4.4","216","135","47","9","20","5","2","finding jeans","5","outlet store","5","sizes","2","well stocked","4","wait time","3","cleanliness","14","deals","2","store assortment","3","sale","2","stock"
"Levi’s Store","3.2","5","2","1","2","0","0",,,,,,,,,,,,,,,,,,,,
"Denim Heaven Co","4.3","15","12","0","2","1","0","4","levis","8","denim","6","helpful staff",,,,,,,,,,,,,,
"Levi’s Store","4.3","24","18","2","4","0","0","2","tailor","3","kind staff","3","mellow vibes","3","friendly manager","2","kindness","2","walking","9","jeans","3","mall",,,,
"Levi's Showroom","1","1","0","0","1","0","0",,,,,,,,,,,,,,,,,,,,
"California Sportswear Levi's Store","4.4","37","28","4","4","1","0","2","variety of clothing styles","2","deals",,,,,,,,,,,,,,,,
"Jeans Palace","4.6","311","228","54","8","18","3","6","levi jeans","15","hats","2","work pants","2","hoodies","3","belts","3","street wear","10","shoes","4","all sizes","5","quality of clothing","2","attention to customers"
"Levi’s Outlet Store","4.1","181","100","41","20","14","6","2","military discount","3","mask policy","3","helpful sales associate","3","size assistance","4","clean store","2","welcoming atmosphere","2","stylist","23","jeans","7","selection","2","easy shopping"
"Levi’s Outlet Store","4.2","301","183","49","18","39","12","35","helpful staff","2","buying jeans","4","size selection","2","variety of clothes","4","store layout","3","store neatness","19","deals","3","fitting rooms","3","shopping experience","3","inventory"
"Levi’s Outlet Store","4.4","323","205","81","11","21","5","2","online ordering","2","helpful team","8","selection","2","covid 19 response","2","fit","2","product knowledge","14","deals","3","careful staff","2","product availability","7","fitting room"
"Levi’s Store","3.9","26","17","1","5","1","2","2","cleanliness","3","jeans","2","kindness",,,,,,,,,,,,,,
"Levi’s Outlet Store","4.4","290","182","68","14","18","8","20","jeans","6","selection","12","sale","2","associates","2","christmas","3","sales staff","2","pottery","9","deals","4","shopping",,
"Levi’s Outlet Store","4.3","278","176","58","18","23","3","3","friendly employees","10","deal","2","organized store","2","clearance","6","selection","2","size availability","2","discount","2","cleanliness","2","limited capacity","2","patient staff"
"Levi’s Outlet Store","4.2","300","178","63","18","29","12","2","well made jeans","2","sizes","2","variety of products","3","selection","13","deals","3","nice employees","7","sale","2","mall","3","management","20","jeans"
"Macy's Backstage","4.4","261","160","60","3","30","8","2","wooden escalators","6","discounted items","3","levi's","3","perfume","13","brands","3","8 floors","2","brand clothes","4","elevators","2","quality merchandise","2","pleasant staff"
"Levi’s Outlet Store","4.5","210","137","46","6","20","1","24","helpful staff","3","kind staff","4","brand","5","selection","12","deals","2","location","2","store experience","9","jeans",,,,
"Levi’s Outlet Store","4.3","214","129","54","12","14","5","22","helpful staff","2","exchange policy","5","selection","2","fitting room","3","sales lady","3","employees","3","management","2","return","23","jeans","2","size"
"Levi’s Outlet Store","4.3","296","181","56","17","34","8","26","helpful staff","2","buy one get one free","3","shirt selection","22","jeans","2","online ordering","16","deals","4","salesman","3","shopping experience","2","shelves","2","money"
"Levi’s Store","4.1","34","25","1","5","1","2","13","helpful staff","4","selection","2","design","2","sweet staff","2","atmosphere","2","patient staff","2","2025","3","color","2","male","7","jeans"
"Levi’s Store","4.1","37","26","3","5","0","3","5","tailor","2","organized shop","2","outlet store","3","online shopping","2","exchanges","2","Has fitting room","2","patient staff","2","choice","3","cashier","11","jeans"
"Levi’s Store","4.3","22","17","0","1","1","3","2","helpful sales people","2","brand","8","jeans",,,,,,,,,,,,,,
"Levi’s Outlet Store","4.1","344","190","70","31","40","13","39","helpful staff","2","skinny jeans","2","clearance rack","4","return policy","2","shorts","2","helpful team","2","variety of styles","4","cleanliness","20","deals","2","department store"
"Levi’s Outlet Store","4.1","559","300","134","39","64","22","44","jeans","7","outlet store","6","return policy","15","selection","2","deals on jeans","3","quick staff","2","quality clothes","3","product selection","2","cost savings","3","cleanliness"
"Levi’s Store","4.1","28","19","2","4","1","2","10","helpful staff","2","online ordering","3","kind staff","3","helpful team","2","pants","2","dressing room","2","manager","3","clothes","2","questions",,
"Levi’s Store","4","231","131","39","34","18","9","45","helpful staff","7","denim pants","6","tailoring","2","new buttons","2","embroidery","4","size selection","2","online ordering","4","kind staff","2","cool vibe","4","outlet store"
"BLUE Denim Outlet Denim Jackets & Jeans discount store",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Levi’s Store","4.2","16","12","1","3","0","0","2","jeans",,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.4","379","240","85","15","33","6","31","helpful staff","4","shirt variety","17","jeans","2","size availability","2","kind staff","2","styles","2","sale items","3","cleanliness","2","fit","3","customer care"
"Levi’s Store","4.6","65","55","3","2","2","3","2","jeans hemming","4","tailoring","4","welcoming staff","2","customization","3","kind team","2","product selection","2","promotion","2","product knowledge","2","tatum","3","location"
"Levi’s Store","4","25","17","1","4","0","3","4","kind staff","2","refund","4","shopping experience","2","receipt","9","jeans",,,,,,,,,,
"Levi’s Outlet Store","4.3","119","70","28","8","10","3","16","helpful staff","4","outlet","2","variety of clothes","6","jeans","4","selection","2","Has fitting room","3","door","12","deals",,,,
"Levi’s Outlet Store","4.4","167","113","35","9","9","1","3","selection of shirts","2","selection of pants","3","cleanliness","2","shopping experience","2","overall experience","2","pants","5","deals","2","products","2","shorts","2","shopping"
"Levi’s Outlet Store","4.4","974","636","209","26","81","22","40","jeans","5","helpful employees","2","clearance merchandise","4","online ordering","4","outlet store","2","levis","3","shorts","2","plexiglass dividers","58","deals","2","helpful sales people"
"Levi’s Store","4.3","49","35","5","5","1","3","22","helpful staff","3","tailor shop","2","shopping for jeans","2","sizing help","3","kind staff","3","friendly manager","2","alterations","2","amazing selections","2","brand","2","finding size"
"With love, Lenny.","4.1","67","50","1","14","1","1","21","denim selection","14","custom fit","8","jean fitting","7","lenny jeans","4","vintage denim","11","levi's","9","helpful team","4","alterations","2","unique pieces","2","embroidery"
"Levi’s Outlet Store","4.3","331","218","57","24","28","4","40","helpful staff","26","jeans","3","black friday specials","4","return policy","2","online ordering","2","outlet store","3","variety of products","3","product selection","13","deals","3","shop online"
"Levi's Knits N Knackeries","5","5","5","0","0","0","0","2","finds",,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.1","105","53","30","9","7","6","3","discounts","2","selection","2","size","2","name","2","cashier","13","jeans",,,,,,,,
"Levi's® Tanger Outlets Howell","4.5","2","1","1","0","0","0",,,,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.2","427","249","100","27","38","13","3","different jeans","4","sizes","3","clearance","4","kind staff","11","selection","2","clean store","2","online order","3","cleanliness","22","deals","2","store vibe"
"Levi’s Outlet Store","4.1","482","260","113","34","62","13","38","jeans","2","quality of denim","4","black friday shopping","4","outlet store","3","buy2 get2 deal","3","online ordering","4","helpful team","3","color selection","3","size selection","2","affordability"
"Levi’s Store","3.6","24","15","1","8","0","0","12","helpful staff","2","organized store","5","jeans","2","easy experience","3","discount","2","patient staff","2","name","3","receipt","4","managers",,
"Levi’s Outlet Store","4.4","840","518","189","35","83","15","34","jeans","5","large sizes","2","selection of sizes","9","brands","4","shoes","36","deals","11","variety","2","amazing staff","4","changing rooms","5","employees"
"Levi’s Outlet Store","4.3","210","131","38","14","20","7","25","jeans selection","23","helpful staff","2","fit of jeans","2","trying on jeans","2","military discount","4","sizing","2","clearance","2","size availability","13","deals","4","polite staff"
"Levi’s Outlet Store","4.4","130","82","33","6","7","2","7","helpful staff","2","product availability","2","customer loyalty","5","deals","2","pants","2","shirts","2","selection","11","jeans",,,,
"Levi’s Outlet Store","4.3","241","136","60","8","29","8","5","friendly employees","6","selection","3","sizes","3","fitting rooms","9","deals","2","overall experience","12","jeans","3","shopping experience",,,,
"Levi’s Outlet Store","4.5","258","174","50","7","21","6","32","helpful staff","5","helpful sales associate","2","sizing advice","8","discounts","3","friendly employees","5","kind staff","2","jacket","2","organized store","3","size availability","2","clearance"
"Levi's® Tanger Outlets Daytona","5","6","6","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.5","229","149","56","7","13","4","33","helpful staff","2","finding jeans","4","clean store","10","polite staff","2","fun atmosphere","18","deals","2","cleanliness","2","positive sales rep","11","sale","2","selection"
"Levi’s Outlet Store","4.2","393","212","96","14","55","16","3","kind staff","9","selection","3","cleanliness","3","brand","2","product availability","2","black friday","2","store selection","2","shirts","3","overall experience","3","pay"
"Levi’s Outlet Store","4.3","188","117","38","7","20","6","27","helpful staff","5","discounts","2","fitting room experience","2","helpful sales person","3","kind staff","2","clean store","2","quality of clothes","3","cleanliness","2","returns","3","inventory"
"Levi’s Outlet Store","4.4","320","201","73","16","23","7","12","jeans selection","35","helpful staff","2","clearance items","3","sizing and fit","2","clean fitting rooms","2","online ordering","4","clean store","3","style advice","3","product selection","2","variety of clothes"
"Levi’s Store","3.8","88","44","16","16","10","2","2","helpful store associates","2","outlets","4","sale","2","fitting rooms","2","color","2","team","2","rooms","13","jeans",,,,
"Levi’s Store","4.1","11","8","0","2","1","0","4","tailoring","2","customization","2","friendly staff","4","jeans","2","buttons","2","design","2","embroidery",,,,,,
"Levi’s Outlet Store","4.4","323","217","61","17","22","6","2","jeans fit","2","not crowded","2","sales on shirts","2","variety of clothes","2","pleasant staff","28","deals","2","staff attention","2","the outlets at orange","4","selection","2","cleanliness"
"Levi’s Store","3.6","20","10","3","5","0","2","8","friendly staff","7","jeans","2","store organization","2","duty","2","questions",,,,,,,,,,
"Levi’s Outlet Store","4","146","75","32","17","17","5","21","friendly staff","2","clearance sales","2","online ordering","2","clean environment","5","selection","7","jeans","7","deals","2","cheerful staff","2","door",,
"Levi’s Outlet Store","4.3","292","173","67","10","34","8","2","discounts","4","cleanliness","5","selection","3","brand","6","deals","2","nice people","2","attention","2","salesperson","2","helped","2","products"
"Levi’s Store","3.8","66","41","4","14","2","5","22","helpful staff","5","tailor","2","finding perfect jeans","2","custom pieces","2","black friday deals","5","kind staff","2","shoes","2","staff knowledge","2","model","2","pants"
"Levi’s Outlet Store","4.3","212","134","43","18","11","6","4","friendly cashier","3","affordability","3","clean store","3","shorts","2","variety of alternatives","3","deals","2","product variety","2","mall","2","attention","4","personnel"
"49ers Team Store","4.7","538","442","48","18","26","4","9","49ers merchandise","17","jerseys","4","49ers fan","10","clothing selection","35","helpful staff","5","team store","3","no crowd","14","gear","2","custom jerseys","3","store size"
"Jeans Express","4.5","63","48","9","3","1","2","4","no dressing room","9","levis","4","sizes","2","styles","6","colors","2","selection","2","nice staff","3","jeans",,,,
"Levi’s Store","4.6","20","17","1","2","0","0","2","jeans","2","discount",,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.6","126","94","20","4","7","1","2","jean fit","4","helpful sales associate","3","finding sizes","15","jeans","2","return process","3","kind staff","9","selection","2","range of styles","2","online exchange","2","friendly store attendant"
"Levi’s Outlet Store","3.6","31","16","2","6","5","2","7","helpful staff","2","return policy","2","deals","2","luck",,,,,,,,,,,,
"Levi’s Store","3.4","29","14","3","9","2","1","2","shop online","4","sale","2","the kop","2","website","2","number","9","jeans",,,,,,,,
"Levi’s Outlet Store","4.5","495","333","101","16","35","10","18","discounts","2","2x1 promotion","8","brand","2","variety of styles","2","brand products","3","specials","2","product availability","3","atmosphere","2","variety of stores","2","inventory"
"Levi’s Outlet Store","4.1","140","80","29","15","13","3","17","helpful staff","5","awesome staff","2","size selection","2","assortment","2","deals","2","various styles","8","sale","4","employees","2","money","3","shopping"
"Levi’s Outlet Store","4.5","191","128","39","6","15","3","3","friendly employees","3","kind staff","2","product selection","2","cleanliness","2","exchange","7","deals","2","department store","3","salesperson","4","selection","14","jeans"
"Levi’s Outlet Store","4.3","265","149","77","11","22","6","17","helpful staff","2","orderly store","6","selection","2","adults and teens","3","brand","7","deals","3","helpful manager","3","product availability","3","mall","2","patient staff"
"Levi’s Outlet Store","4.2","223","130","47","13","24","9","15","discounted items","15","jeans","4","polite staff","2","welcoming feeling","5","size","2","online shopping","2","belts","5","selection","2","cleanliness","4","variety"
"Levi’s Outlet Store","4.2","192","114","43","14","17","4","13","jeans fit","26","helpful staff","2","brand","8","deals","2","location","6","sale","2","attention","2","honor","2","cashier","5","selection"
"Levi’s Store","3.7","58","32","5","14","6","1","20","helpful staff","3","tailor","2","helpful associates","2","customization","2","kind staff","2","store layout","2","return","4","deals","6","pricing","3","sale"
"Levi’s Outlet Store","4.2","74","40","18","2","8","6","2","sizing help","2","outlet store","2","informative staff","4","discounts","2","selection","2","fitting room","2","management","8","jeans",,,,
"Levi’s Store","4.2","95","60","16","8","6","5","3","long sizes","3","online ordering","6","kind staff","2","quality of jeans","3","product selection","2","cleanliness","2","sizing help","2","brands","2","jean shopping","2","sales staff"
"Levi’s Store","4.2","102","60","23","7","8","4","21","helpful staff","2","shorts","4","cleanliness","3","selection","5","deals","2","shopping experience","2","organization","2","payment","6","jeans","2","outlet"
"Levi’s Outlet Store","4.1","240","121","60","14","36","9","2","jean shorts","30","jeans","2","size availability","3","selection","7","deals","2","sizes","2","bag","3","sales associate","3","patient staff","4","shirts"
"Levi’s Outlet Store","4.3","268","168","46","13","31","10","38","helpful staff","27","jeans","2","mask policy","4","sizing","2","sale rack","4","size availability","4","cleanliness","2","styles","6","selection","2","quality products"
"Levi’s Store","3.8","46","24","9","8","1","4","15","helpful staff","4","tailoring","2","discounts","2","selection","3","macy's","7","jeans","3","phone",,,,,,
"Levi’s Outlet Store","4.3","328","197","73","16","35","7","29","helpful staff","2","product sizing","2","polite staff","2","cleanliness","4","selection","14","deals","2","kind cashier","2","changing room","4","mall","2","color"
"Levi’s Outlet Store","4.5","473","314","98","10","44","7","27","helpful staff","23","jeans","3","return policy","5","variety of products","4","quality clothing","2","size availability","5","brand","2","cleanliness","3","assortment","2","personal help"
"Levi’s Outlet Store","4.4","368","240","72","19","32","5","30","friendly staff","2","505 jeans","2","knowledgeable sales person","2","outlet store","3","stock selection","3","kind staff","3","clean store","2","clearance","2","store layout","2","cleanliness"
"Levi’s Outlet Store","4.4","328","205","71","11","30","11","32","helpful staff","3","outlet store","3","sizes","2","variety of styles","2","brand","3","pleasant staff","2","fitting rooms","18","deals","2","to walk","3","door"
"Levi’s Store","4.3","19","14","1","2","1","1","9","helpful staff","2","website","2","environment",,,,,,,,,,,,,,
"Levi’s Outlet Store","4.1","295","139","81","12","54","9","2","deals on jeans","12","friendly staff","2","organized store","2","variety of styles","2","outlet","4","selection","2","size","2","bag","2","savings","2","atmosphere"
"Levi’s Store","4.4","17","13","1","1","1","1","3","jeans selection","6","helpful staff","2","helpful salesperson","3","sale","2","question","2","patient",,,,,,,,
"Levi’s Store","3.7","20","10","2","3","3","2","10","helpful staff","6","jeans","3","selection","2","Has fitting room",,,,,,,,,,,,
"The School Of Levin","5","1","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Stitches Vintage","4.9","39","38","0","1","0","0","4","vintage jeans","8","vintage shop","4","unique pieces","8","curation","2","levi's","2","band tees","6","helpful staff","2","fair pricing","3","jewelry","2","dresses"
"Carlo Jeans shop","5","1","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4.3","89","55","18","6","6","4","11","helpful staff","3","outlet store","5","jeans","2","range of sizes","2","selection","2","polite employees","2","deals",,,,,,
"Levi’s Outlet Store","4.3","284","159","73","5","35","12","5","helpful clerks","2","jeans quality","2","clean store","4","sales people","11","deals","3","selection","9","jeans",,,,,,
"Blue Velvet","4.3","112","73","21","8","4","6","2","vintage western wear","2","bolo ties","5","sunglasses","2","private shopping appointments","3","earrings","4","levi's","3","vintage clothing selection","4","curated selection","4","thrift store","8","helpful staff"
"Levi’s Outlet Store","4.2","252","152","45","19","26","10","2","outlet store","2","clean store","2","cleanliness","10","sale","2","polite staff","2","discount","8","deals","3","manager","2","needs","3","shopping"
"Levi’s Outlet Store","4.7","6","5","0","0","1","0",,,,,,,,,,,,,,,,,,,,
"Levi's Outlet Store at Albertville Premium Outlets","4.2","114","54","39","3","11","7","8","deals","2","sale","7","jeans",,,,,,,,,,,,,,
"Levi’s Store","3.3","34","16","2","10","2","4","2","outlet products","2","personable staff","2","fit","3","selection","2","colors","3","fashion place","3","mall","2","birthday","2","employees","2","manager"
"Levi’s Store","4.8","30","28","1","1","0","0","15","helpful staff","3","clean store","2","welcoming staff","2","selection","5","sales associate","2","walking","2","name","3","shopping experience","7","jeans",,
"Levi’s Store","4.7","40","35","2","3","0","0","2","customized jackets","4","exchange process","2","welcoming atmosphere","2","customization","2","clean store","2","outlet","2","alterations","2","measurements","2","selection","3","style advice"
"Levi’s Outlet Store","4.4","258","156","70","12","13","7","2","military discount","15","jeans","2","odd sizes","4","helpful attendant","3","selection","2","employees","2","military","2","shopping","7","deals",,
"Levi’s Outlet Store","4.3","279","179","51","24","19","6","32","jeans","3","helpful associates","2","online ordering","12","selection","2","variety of styles","2","pleasant staff","2","finding jeans","4","body type advice","2","outlet mall","2","ease of shopping"
"Levi’s Outlet Store","4.2","184","115","28","18","20","3","14","jeans selection","30","helpful staff","3","outlet","2","size availability","2","cleanliness","4","changing rooms","2","sales staff","2","location","7","deals","4","shopping experience"
"NAN Collective",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Levi’s Outlet Store","4","239","121","59","31","24","4","19","jeans","3","organized store","2","outlet store","2","return policy","2","courteous staff","2","style advice","4","cleanliness","2","rude staff","3","product selection","11","deals"
"Levi’s Outlet Store","4.4","807","521","185","23","60","18","23","helpful staff","36","jeans","2","buy one get one free","4","belts","2","finding jeans","2","clearance section","2","military discount","2","variety of jackets","2","variety of pants","2","helpful sales associates"
"Love Street Vintage","4.7","23","21","0","1","1","0","3","kind staff","2","special pieces","2","jewelry","2","curated selection","2","staff","2","owner","2","selection",,,,,,
"Arvada Army Navy Surplus","4.6","1305","950","247","44","44","20","176","helpful staff","73","boots","6","carharts","32","camping gear","11","survival gear","21","work clothes","8","gloves","4","knife selection","17","jeans","17","levi's"
"Levi’s Outlet Store","4.2","187","111","37","16","15","8","24","helpful staff","3","clearance items","2","550s","3","size availability","2","pants","5","rude","2","501s","3","kind staff","2","dressing room","2","store experience"
"Levi’s Outlet Store","4.3","246","148","52","11","26","9","42","helpful staff","5","kind staff","4","cleanliness","2","Offers gift cards","3","salespeople","2","product availability","3","shopping experience","2","organization","3","pay","2","items"
"Levys","4.8","5","4","1","0","0","0",,,,,,,,,,,,,,,,,,,,
"LEVII & Co","5","2","2","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Levi’s Store","3.6","16","9","1","5","1","0","2","clean store","5","staff","2","jeans",,,,,,,,,,,,,,
"Levi’s Outlet Store","4.4","214","131","55","9","13","6","23","helpful staff","2","jean fit","19","jeans","3","pants","3","selection","8","deals","6","size","2","fun experience","4","mall","3","shorts"
"Levi’s Outlet Store","4.2","211","113","53","11","25","9","18","helpful staff","4","pleasant staff","2","name","5","clothes","5","selection","8","discount","11","jeans",,,,,,
"Levi’s Store","3.5","23","13","1","7","1","1","6","jeans","2","brand","2","waist","3","money",,,,,,,,,,,,
"The Consistency Project","5","178","175","2","0","0","1","25","levis","12","vintage jeans","31","denim","66","helpful staff","6","jean fitting","15","alterations","3","jean buying experience","4","alterations included","4","vintage store","2","customized jeans"
"Rio Grande Boot And Levi Jean Outlet","4.6","88","63","19","1","5","0","13","boots","2","mom and pop store","16","friendly staff","4","jeans","2","kind store owners","2","product selection","2","stock","4","western wear","2","couple","2","western store"
"Denim Express","4.9","33","29","4","0","0","0","2","selection of jeans","3","streetwear shop","4","levi's","3","pricing","2","clothing variety","7","jeans","2","sewing","2","selection",,,,
"Denim Doctors - Denim Repairs","4.7","60","54","2","3","1","0","15","denim repair","3","jean alterations","2","leather jacket alterations","3","tapering","2","vintage denim","2","levi's","15","helpful staff","5","turnaround time","2","responsive staff","4","quality work"
"Levi’s Outlet Store","4.5","155","104","32","3","12","4","2","finding jeans","3","size selection","2","helpful associate","7","deals","2","sale","2","clothing options","11","jeans","2","joke","4","selection",,
"Duncans Family Clothing","4.2","166","102","30","12","16","6","5","carhartt","5","name brand clothes","19","friendly staff","2","shorts","2","levi's","3","size availability","3","awesome staff","2","work clothes","2","messy store","2","wrangler"
"Levi’s Outlet Store","3.7","174","80","34","32","21","7","18","jean selection","27","friendly staff","2","store size","4","product availability","2","online shopping","11","deals","3","caring staff","2","sales staff","2","store hours","4","dressing room"
"Levi’s Outlet Store","4.5","949","653","185","21","70","20","36","jeans","7","size options","5","staff friendliness","3","friendly employees","2","custom clothing","2","denim","11","brand","2","online ordering","2","organized store","2","clearance"
"Attitudes Unlimited: Dickies & Levi's","4.6","74","61","6","3","2","2","9","helpful owner","3","dickies","3","product selection","2","size fitting","6","pants","2","great experience","2","shirts","6","selection","2","options","2","variety"
"La Moda - Men's Suits & Levi's®","4.7","26","23","1","1","1","0","2","suits","3","hemming","2","owner","3","color",,,,,,,,,,,,
"Drop Your Jeans Inc.","4.3","105","69","19","8","8","1","3","older jeans","3","retro collection","13","levi's","2","vintage spot","14","friendly staff","2","cheery staff","2","vibe","2","shopping experience","4","pants","3","owner"
"Street One Clothing","4.4","263","174","52","14","21","2","5","no dressing rooms","9","brand selection","7","shorts","2","work pants","17","friendly staff","2","polos","9","work clothes","2","wallets","5","jackets","3","hats"
"Macy's Backstage","3.7","18","8","5","4","0","1","2","discounted items","2","quality items","2","clothing",,,,,,,,,,,,,,
"Levi’s Outlet Store","4.4","196","125","39","7","17","8","2","sizing","3","specials","2","cleanliness","2","selection","9","deals","3","location","3","salesperson","3","employees","4","name","4","clothes"
"Jeans Plus","4.7","58","50","3","2","2","1","4","pro club brand","2","jerseys","2","dickies","2","levis","2","fabric quality","2","welcoming owner","2","comfortable clothing","2","warm welcome","2","hats","4","good vibes"
"EL Vaquero - The Cowboy Store","4.2","9","7","0","1","0","1","2","levi's","2","cowboy looks","3","jeans",,,,,,,,,,,,,,
"San Jose Blue Jeans","4.7","429","338","64","9","14","4","11","large sizes","12","hats","2","back to school fits","3","school clothes","2","dickies","2","homies","2","plus sizes","3","sweaters","3","gear selection","2","uniforms"
"LA Style book-Wholesale Jeans | Jeans de mayoreo","5","2","2","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Three Guys","5","1","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Dear Levi Boutique",,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZERA OUTLET","4.5","97","79","4","6","5","3","2","carhartt","2","levi jeans","8","thrift store","3","sports jerseys","3","vintage pieces","4","helpful employees","6","name brands","9","clothes selection","3","jersey","2","2nd hand store"
"Levi's",,,,,,,,,,,,,,,,,,,,,,,,,,,
"LOV'D","4.7","27","25","0","1","0","1","7","denim","3","jean fitting","3","levi's","5","jeans","3","vintage denim","2","curated experience","2","fit","2","shopping session","7","fun experience","2","selection"
"Maple Street Denim","4.8","91","84","3","4","0","0","19","knowledgeable staff","4","selvedge denim","2","jean fitting","33","jeans","2","denim repairs","2","sustainable brands","3","sizing","2","vintage","2","garment quality","3","kind staff"
"Macy's Backstage","4.3","76","50","9","3","11","3","4","bargains","2","variety of choices","2","fragrance","2","clothes","2","shopping","2","choices","5","sale",,,,,,
"Levy's Clothier for Men & Women","4.4","39","31","1","5","2","0","5","suit selection","3","suit quality",,,,,,,,,,,,,,,,
"World of Jeans & Tops",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gap Factory","4.3","208","112","58","7","23","8","11","friendly staff","2","jeans","3","location","7","sale","4","outlets","2","quality clothing","3","employee","2","selection","9","deals","2","clothes"
"Fussell's Shop For Men & Boys","4.8","259","229","19","2","7","2","59","helpful staff","11","boot selection","3","tux rentals","12","suits","2","work boots","7","small town store","2","plus sizes for men","2","free gift wrapping","4","work casual","7","levi's"
"Levi's Store at Micronesia Mall","3","2","1","0","1","0","0",,,,,,,,,,,,,,,,,,,,
"Levi's Outlet Store at Guam Premier Outlets","2.6","11","4","0","6","1","0",,,,,,,,,,,,,,,,,,,,
"Buckle","4.3","148","106","15","16","10","1","24","jeans","3","friendly employees","2","levi's","2","boots","2","cute styles","3","kind staff","3","shorts","2","fashion advice","2","associates","3","clothing selection"
